,cnyesId,nav,forSale,change,fundYesId,investmentArea,categoryAbbr,prevPrice,displayNameLocal,priceDate,inceptionDate,lastUpdate,classCurrencyLocal,changePercent,return1Month,displayNameLocalWithKwd,forSaleUrl,fundTags,portfolio_errors
2246,"B09,316",6.36,1,-0.35,B09316,全球市場,產業股票 - 其他,6.71,貝萊德世界能源基金Hedged A2 港幣,1614268800,1339516800.0,1614268800,港元,-5.22,8.53242,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09316,[],"{""message"":""Token not found"",""status_code"":400}"
2247,"B09,320",7.93,1,-0.37,B09320,拉丁美洲,產業股票 - 其他,8.3,貝萊德拉丁美洲基金Hedged A2 港幣,1614268800,1339516800.0,1614268800,港元,-4.46,-5.14354,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09320,[],"{""message"":""Token not found"",""status_code"":400}"
2248,"B09,323",17.56,1,-0.33,B09323,全球市場,股債混合(平衡型),17.89,貝萊德環球資產配置基金Hedged A2 港幣,1614268800,1339516800.0,1614268800,港元,-1.84,-1.12613,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09323,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2249,"B09,321",23.48,1,-0.29,B09321,歐洲(含歐元區),產業股票 - 其他,23.77,貝萊德歐洲基金 Hedged A2 港幣,1614268800,1339516800.0,1614268800,港元,-1.22,0.47069,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09321,[],"{""message"":""Token not found"",""status_code"":400}"
2250,"B53,025",140.76,1,-0.44,B53025,全球市場,高收益債,141.2,瑞萬通博基金-環球高收益債券基金B(歐元),1614268800,1339344000.0,1614268800,歐元,-0.31,0.85985,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B53025,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2251,"B31,055",9.065,1,-0.015,B31055,亞洲地區,其他債券,9.08,瀚亞投資-亞洲債券基金Aadm(澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,-0.17,-0.76088,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31055,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2252,"B31,056",7.757,1,-0.024,B31056,美國,其他債券,7.781,瀚亞投資-美國高收益債券基金Aadm(澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,-0.31,0.24741,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31056,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2253,"B31,057",10.062,1,0.019,B31057,美國,其他債券,10.043,瀚亞投資-美國優質債券基金Aadm (澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,0.19,-2.69411,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31057,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2254,"B31,058",8.419,1,-0.101,B31058,亞洲地區,其他債券,8.52,瀚亞投資-亞洲當地貨幣債券基金Aadm(澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,-1.19,-2.88666,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31058,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2255,"B31,059",9.179,1,-0.032,B31059,美國,其他債券,9.211,瀚亞投資-美國複合收益債券基金Aadm(澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,-0.35,-2.38881,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31059,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2256,"B31,060",10.081,1,-0.01,B31060,美國,其他債券,10.091,瀚亞投資-優質公司債基金Aadm(澳幣避險月配),1614268800,1339948800.0,1614268800,澳元,-0.1,-2.74531,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31060,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2257,"B08,142",87.5,0,-0.43,,全球市場,全球債券,87.93,摩根基金-JPM環球策略債券(美元)-A股perf(每月派息),1614268800,1339344000.0,1614268800,美元,-0.49,-0.41419,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2258,"B53,024",52.03,1,-0.52,B53024,全球新興市場,新興市場債,52.55,瑞萬通博基金-新興市場當地貨幣債券基金AM(美元月配),1614268800,1340553600.0,1614182400,美元,-0.99,-3.04766,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B53024,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2259,"B03,452",37.91,1,0.08,B03452,美國,美國大型股(均衡型),37.83,聯博-精選美國股票基金A股美元-EUR,1614268800,1319731200.0,1614268800,歐元,0.21,1.66264,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B03452,[],"{""message"":""Token not found"",""status_code"":400}"
2260,"B03,452",37.91,1,0.08,B03452,美國,美國大型股(均衡型),37.83,聯博-精選美國股票基金A股美元-EUR,1614268800,1319731200.0,1614268800,歐元,0.21,1.66264,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B03452,[],"{""message"":""Token not found"",""status_code"":400}"
2261,B12foVm,125.4775,1,-0.9388,B23543,全球新興市場,新興市場債,126.4163,施羅德環球基金系列－新興市場收息債券(美元)A-累積,1614268800,1341936000.0,1614268800,美元,-0.74,-1.54434,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B23543,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2262,B1g6r85,16.082,0,-0.006,,亞洲地區,高收益債,16.088,瀚亞投資-亞洲高收益債券基金C(美元),1614268800,1341763200.0,1614268800,美元,-0.04,0.40582,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2263,B4VpEev,15.022,1,-0.007,B31154,亞洲地區,高收益債,15.029,瀚亞投資-亞洲高收益債券基金A美元,1614268800,1341763200.0,1614268800,美元,-0.05,0.32726,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31154,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2264,"B17,092",9.843,0,-0.075,,全球市場,高收益債,9.918,匯豐環球投資基金-環球高收益債券 AM2,1614268800,1342713600.0,1614268800,美元,-0.76,0.06333,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2265,"B17,094",9.765,0,-0.075,,全球市場,其他債券,9.84,匯豐環球投資基金-環球高收益債券 AM3HAUD,1614268800,1342713600.0,1614268800,澳元,-0.76,-0.00855,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2266,"B17,095",9.61,0,-0.067,,全球市場,高收益債,9.677,匯豐環球投資基金-環球高收益債券 AM3HEUR,1614268800,1342713600.0,1614268800,歐元,-0.69,-0.00851,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2267,"B17,050",7.308,0,-0.071,,全球新興市場,其他債券,7.379,匯豐環球投資基金-環球新興市場債券 AM3HAUD,1614268800,1346688000.0,1614268800,澳元,-0.96,-2.71207,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2268,"B17,084",7.131,0,-0.063,,全球新興市場,新興市場債,7.194,匯豐環球投資基金-環球新興市場債券 AM3HEUR,1614268800,1347379200.0,1614268800,歐元,-0.88,-2.72509,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2269,"B17,051",9.644,0,-0.066,,全球市場,其他債券,9.71,匯豐環球投資基金-環球高入息債券 AM3HAUD,1614268800,1346688000.0,1614268800,澳元,-0.68,-1.28626,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2270,"B17,083",9.57,0,-0.057,,全球市場,美國債券,9.627,匯豐環球投資基金-環球高入息債券 AM3HEUR,1614268800,1347465600.0,1614268800,歐元,-0.59,-1.29041,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2271,"B49,067",170.69,0,-0.48,,歐洲(含歐元區),高收益債,171.17,DWS 投資歐洲高收益公司債 FC,1614268800,1343577600.0,1614268800,歐元,-0.28,0.35275,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2272,"B49,068",164.21,1,-0.47,B49068,歐洲(含歐元區),高收益債,164.68,DWS 投資歐洲高收益公司債 LC,1614268800,1343577600.0,1614268800,歐元,-0.29,0.31155,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B49068,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2273,B1ydYrv,18.9,1,-0.29,B27202,拉丁美洲,拉丁美洲股票,19.19,晉達環球策略基金 - 拉丁美洲小型公司基金C累積股份,1614268800,1343664000.0,1614297600,美元,-1.51,-4.54545,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B27202,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2274,"B31,076",9.041,1,-0.015,B31076,亞洲地區,其他債券,9.056,瀚亞投資-亞洲債券基金Andm(紐幣避險月配),1614268800,1343750400.0,1614268800,紐元,-0.17,-0.74314,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B31076,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2275,B1wjEmR,114.65,1,-0.41,B20142,美國,其他債券,115.06,安聯美元高收益基金-AT累積類股(歐元避險),1614268800,1343664000.0,1614268800,歐元,-0.36,0.166,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B20142,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2276,"B08,216",92.95,0,-0.75,,全球市場,高收益債,93.7,摩根投資基金-JPM環球高收益債券(美元) - C股(每月派息),1614268800,1342108800.0,1614268800,美元,-0.8,0.01873,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2277,"B08,165",91.33,0,-0.57,,全球新興市場,新興市場債,91.9,摩根基金-JPM新興市場債券(美元)-C股(每月派息),1614268800,1343923200.0,1614268800,美元,-0.62,-2.62018,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2278,"B09,308",12.03,1,-0.13,B09308,亞洲地區,亞洲股票(不含日本),12.16,貝萊德東協領先基金A2美元,1614268800,1344355200.0,1614268800,美元,-1.07,-0.08306,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09308,[],"{""message"":""Token not found"",""status_code"":400}"
2279,"B29,055",48.53,1,-2.45,B29055,全球新興市場,產業股票 - 其他,50.98,摩根士丹利新興領先股票基金 AH (歐元避險),1614268800,1345132800.0,1614268800,歐元,-4.81,-3.67209,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B29055,[],"{""message"":""Token not found"",""status_code"":400}"
2280,"B33,144",209.85,1,0.25,B33144,亞洲地區,其他債券,209.6,NN (L) 亞洲債券基金X股對沖級別澳幣(月配息),1614268800,1345564800.0,1614268800,澳元,0.12,-0.45013,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B33144,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2281,"B33,145",180.77,1,0.13,B33145,全球新興市場,其他債券,180.64,NN (L) 新興市場債券基金X股對沖級別澳幣(月配息),1614268800,1345564800.0,1614268800,澳元,0.07,-2.50244,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B33145,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2282,"B33,146",178.4,1,-0.42,B33146,全球市場,其他債券,178.82,NN (L) 環球高收益基金X股對沖級別澳幣(月配息),1614268800,1345564800.0,1614268800,澳元,-0.23,0.53324,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B33146,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2283,"B33,143",270.45,1,2.98,B33143,美國,其他債券,267.47,NN (L) 投資級公司債基金X股對沖級別澳幣(月配息),1614268800,1345564800.0,1614268800,澳元,1.11,-2.18304,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B33143,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2284,"B38,061",104.29,1,-3.09,B38061,全球新興市場,產業股票 - 其他,107.38,百達-新興市場收益股票-HR歐元,1614268800,1345996800.0,1614268800,歐元,-2.88,0.89001,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B38061,[],"{""message"":""Token not found"",""status_code"":400}"
2285,"B18,042",2.184,0,-0.076,,亞洲地區,亞洲股票(不含日本),2.26,新加坡大華亞洲基金-USD,1614268800,703699200.0,1614268800,美元,-3.36,-1.79856,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2286,B4BRNxz,16.71,1,-0.01,B03689,全球市場,其他債券,16.72,聯博-全球靈活收益基金AT澳幣避險級別,1614268800,1344355200.0,1614268800,澳元,-0.06,-2.03383,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B03689,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2287,B4O8rzs,13.524,0,-0.231,,亞洲地區,其他債券,13.755,匯豐環球投資基金-印度固定收益AC,1614268800,1345392000.0,1614268800,美元,-1.68,-2.5508,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2288,B3nvTa3,13.751,0,-0.137,,亞洲地區,其他債券,13.888,匯豐環球投資基金-印度固定收益ACEUR,1614268800,1345392000.0,1614268800,歐元,-0.99,-2.62021,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2289,B1MT77K,8.996,0,-0.154,,亞洲地區,其他債券,9.15,匯豐環球投資基金-印度固定收益AD,1614268800,1358438400.0,1614268800,美元,-1.68,-2.54577,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2290,"B08,100",133.4,1,-1.47,B08100,全球市場,股債混合(平衡型),134.87,摩根投資基金-JPM多重收益(美元對沖)-A股(每月派息),1614268800,1346342400.0,1614268800,美元,-1.09,-0.21412,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B08100,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2291,"B27,191",18.78,0,0.0,,全球新興市場,新興市場債,18.78,晉達環球策略基金 - 新興市場公司債券基金 A 收益-2 股份 (月配),1614268800,1348761600.0,1614297600,美元,0.0,-0.18116,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
2292,"B46,051",10.92,1,0.02,B46051,全球市場,全球債券,10.9,PIMCO全球投資級別債券基金-M級類別(月收息股份),1614268800,1348761600.0,1614268800,美元,0.18,-1.96691,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B46051,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2293,"B22,122",8.69,0,0.06,,美國,美國債券,8.63,駿利亨德森資產管理基金-駿利亨德森靈活入息基金V3月配美元,1614268800,1348761600.0,1614268800,美元,0.7,-1.72124,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2294,"B22,121",8.5,0,-0.01,,美國,其他債券,8.51,駿利亨德森資產管理基金-駿利亨德森高收益基金V3月配澳幣避險,1614268800,1348761600.0,1614268800,澳元,-0.12,0.43069,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2295,"B22,123",8.31,0,-0.01,,美國,高收益債,8.32,駿利亨德森資產管理基金-駿利亨德森高收益基金V3月配美元,1614268800,1348761600.0,1614268800,美元,-0.12,0.415,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2296,"B08,221",141.96,0,-1.57,,全球市場,股債混合(平衡型),143.53,摩根投資基金-JPM多重收益(美元對沖) - C股(每月派息),1614268800,1348761600.0,1614268800,美元,-1.09,-0.16071,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2297,A45016,10.4335,0,0.0001,,台灣,貨幣市場 - 新台幣,10.4334,富蘭克林華美貨幣市場基金,1614268800,1351008000.0,1614268800,新台幣,0.0,0.02588,0,,[],"{""message"":""Token not found"",""status_code"":400}"
2298,"B03,441",12.89,1,-0.06,B03441,美國,其他債券,12.95,聯博-美國收益基金AT股紐幣避險,1614268800,1348761600.0,1614268800,紐元,-0.46,-1.11043,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B03441,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2299,"B03,440",16.99,1,-0.65,B03440,亞洲地區,產業股票 - 其他,17.64,聯博-亞洲股票基金AD股紐幣避險,1614268800,1348761600.0,1614268800,紐元,-3.68,3.45179,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B03440,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2300,"B09,217",16.24,1,0.04,B09217,全球新興市場,新興市場債,16.2,貝萊德新興市場債券基金 A2-EUR,1614268800,1096560000.0,1614268800,歐元,0.25,-1.45631,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09217,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2301,"B09,219",8.36,1,0.0,B09219,全球新興市場,新興市場債,8.36,貝萊德新興市場債券基金 A3-EUR,1614268800,1096560000.0,1614268800,歐元,0.0,-1.40067,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09219,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
2302,"B09,031",37.28,1,-0.33,B09031,歐洲(含歐元區),歐元債券,37.61,貝萊德歐元優質債券基金A2-USD,1614268800,765043200.0,1614268800,美元,-0.88,-2.35726,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09031,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
